SequencedSampleID,SequencingType,DateSequencing,SampleContent,BatchID,CurrentConsensusID,SampleID,TimestampCreated,TimestampUpdated
SequencedSample-237777,hostital,2024-08-03,RNA,Batch-701256,Consensus-445516,Sample-202657,2025-02-03 14:08:59.960844,2025-02-03 14:08:59.960845
SequencedSample-149083,project,2021-05-07,RNA,Batch-701256,Consensus-746614,Sample-831507,2025-02-03 14:08:59.960866,2025-02-03 14:08:59.960867
SequencedSample-365145,hospital_sequencing,2023-08-06,RNA,Batch-701256,Consensus-206346,Sample-195904,2025-02-03 14:08:59.960884,2025-02-03 14:08:59.960885
SequencedSample-809045,Panem_sequencing,2023-04-05,RNA,Batch-701256,Consensus-539343,Sample-785653,2025-02-03 14:08:59.960901,2025-02-03 14:08:59.960902
SequencedSample-898586,historic,2024-08-14,RNA,Batch-701256,Consensus-064107,Sample-667172,2025-02-03 14:08:59.960918,2025-02-03 14:08:59.960919
SequencedSample-426249,project,2021-10-21,RNA,Batch-701256,Consensus-599547,Sample-251183,2025-02-03 14:08:59.960935,2025-02-03 14:08:59.960935
SequencedSample-446815,live,2022-10-07,RNA,Batch-701256,Consensus-034655,Sample-061896,2025-02-03 14:08:59.960951,2025-02-03 14:08:59.960952
SequencedSample-605095,hostital,2020-11-25,RNA,Batch-701256,Consensus-726392,Sample-683628,2025-02-03 14:08:59.960973,2025-02-03 14:08:59.960973
SequencedSample-849391,hostital,2020-11-06,RNA,Batch-701256,Consensus-927066,Sample-833229,2025-02-03 14:08:59.960993,2025-02-03 14:08:59.960994
SequencedSample-660916,hospital_sequencing,2024-07-18,RNA,Batch-701256,Consensus-378060,Sample-180856,2025-02-03 14:08:59.961010,2025-02-03 14:08:59.961011
SequencedSample-949860,project,2020-10-25,RNA,Batch-701256,Consensus-339139,Sample-499348,2025-02-03 14:08:59.961031,2025-02-03 14:08:59.961032
SequencedSample-355732,project,2024-07-16,RNA,Batch-701256,Consensus-805787,Sample-597351,2025-02-03 14:08:59.961048,2025-02-03 14:08:59.961049
SequencedSample-299082,Hogwarts_sequencing_sent_to_Panem,2022-01-11,RNA,Batch-701256,Consensus-313367,Sample-943254,2025-02-03 14:08:59.961069,2025-02-03 14:08:59.961070
SequencedSample-307190,historic,2020-12-27,RNA,Batch-701256,Consensus-265031,Sample-786056,2025-02-03 14:08:59.961091,2025-02-03 14:08:59.961091
SequencedSample-727529,hospital_sequencing,2021-10-23,RNA,Batch-701256,Consensus-387510,Sample-720752,2025-02-03 14:08:59.961108,2025-02-03 14:08:59.961108
SequencedSample-395667,Hogwarts_sequencing_sent_to_Panem,2021-12-12,RNA,Batch-701256,Consensus-591400,Sample-693621,2025-02-03 14:08:59.961129,2025-02-03 14:08:59.961130
SequencedSample-171310,hospital_sequencing,2023-08-23,RNA,Batch-701256,Consensus-754361,Sample-771444,2025-02-03 14:08:59.961146,2025-02-03 14:08:59.961146
SequencedSample-222718,hostital,2023-02-02,RNA,Batch-701256,Consensus-164756,Sample-024515,2025-02-03 14:08:59.961167,2025-02-03 14:08:59.961167
SequencedSample-919498,Hogwarts_sequencing_sent_to_Panem,2024-04-02,RNA,Batch-701256,Consensus-358630,Sample-191546,2025-02-03 14:08:59.961184,2025-02-03 14:08:59.961184
SequencedSample-341091,hospital_sequencing,2023-05-29,RNA,Batch-701256,Consensus-416357,Sample-979714,2025-02-03 14:08:59.961201,2025-02-03 14:08:59.961201
SequencedSample-837032,project,2021-04-05,RNA,Batch-701256,Consensus-767983,Sample-374956,2025-02-03 14:08:59.961217,2025-02-03 14:08:59.961218
SequencedSample-265217,historic,2023-03-16,RNA,Batch-701256,Consensus-784341,Sample-115070,2025-02-03 14:08:59.961238,2025-02-03 14:08:59.961239
SequencedSample-454819,hostital,2020-10-02,RNA,Batch-701256,Consensus-437601,Sample-100875,2025-02-03 14:08:59.961255,2025-02-03 14:08:59.961256
SequencedSample-525883,Hogwarts_sequencing_sent_to_Panem,2024-01-06,RNA,Batch-701256,Consensus-540659,Sample-987519,2025-02-03 14:08:59.961276,2025-02-03 14:08:59.961277
SequencedSample-328497,hospital_sequencing,2021-01-24,RNA,Batch-701256,Consensus-330369,Sample-162878,2025-02-03 14:08:59.961297,2025-02-03 14:08:59.961298
SequencedSample-803346,hostital,2023-07-12,RNA,Batch-701256,Consensus-581240,Sample-037311,2025-02-03 14:08:59.961314,2025-02-03 14:08:59.961315
SequencedSample-075070,Hogwarts_sequencing_sent_to_Panem,2023-03-21,RNA,Batch-701256,Consensus-514444,Sample-133109,2025-02-03 14:08:59.961335,2025-02-03 14:08:59.961336
SequencedSample-752232,project,2023-05-08,RNA,Batch-701256,Consensus-516883,Sample-285912,2025-02-03 14:08:59.961352,2025-02-03 14:08:59.961354
SequencedSample-431485,hostital,2023-12-11,RNA,Batch-701256,Consensus-575044,Sample-130849,2025-02-03 14:08:59.961374,2025-02-03 14:08:59.961375
SequencedSample-806891,historic,2022-11-14,RNA,Batch-913152,Consensus-518373,Sample-546415,2025-02-03 14:08:59.961395,2025-02-03 14:08:59.961396
SequencedSample-820808,Hogwarts_sequencing_sent_to_Panem,2021-10-22,RNA,Batch-913152,Consensus-512928,Sample-134480,2025-02-03 14:08:59.961412,2025-02-03 14:08:59.961413
SequencedSample-214626,historic,2023-04-22,RNA,Batch-913152,Consensus-491706,Sample-755426,2025-02-03 14:08:59.961429,2025-02-03 14:08:59.961430
SequencedSample-180989,project,2022-03-28,RNA,Batch-913152,Consensus-623021,Sample-869796,2025-02-03 14:08:59.961446,2025-02-03 14:08:59.961447
SequencedSample-484162,hostital,2022-10-19,RNA,Batch-913152,Consensus-808980,Sample-641931,2025-02-03 14:08:59.961463,2025-02-03 14:08:59.961463
SequencedSample-173696,hospital_sequencing,2023-05-10,RNA,Batch-913152,Consensus-072226,Sample-075888,2025-02-03 14:08:59.961480,2025-02-03 14:08:59.961480
SequencedSample-863710,Hogwarts_sequencing_sent_to_Panem,2023-05-17,RNA,Batch-913152,Consensus-731631,Sample-397688,2025-02-03 14:08:59.961496,2025-02-03 14:08:59.961497
SequencedSample-535455,hospital_sequencing,2020-11-25,RNA,Batch-913152,Consensus-101860,Sample-269742,2025-02-03 14:08:59.961517,2025-02-03 14:08:59.961518
SequencedSample-763939,historic,2023-06-13,RNA,Batch-913152,Consensus-864454,Sample-091158,2025-02-03 14:08:59.961535,2025-02-03 14:08:59.961535
SequencedSample-436407,hostital,2024-01-12,RNA,Batch-913152,Consensus-214598,Sample-274897,2025-02-03 14:08:59.961555,2025-02-03 14:08:59.961556
SequencedSample-452634,live,2022-01-22,RNA,Batch-913152,Consensus-189381,Sample-209680,2025-02-03 14:08:59.961576,2025-02-03 14:08:59.961577
SequencedSample-003325,project,2024-02-20,RNA,Batch-913152,Consensus-281921,Sample-407322,2025-02-03 14:08:59.961597,2025-02-03 14:08:59.961598
SequencedSample-272237,live,2021-02-22,RNA,Batch-913152,Consensus-169348,Sample-532473,2025-02-03 14:08:59.961618,2025-02-03 14:08:59.961619
SequencedSample-025115,live,2023-05-11,RNA,Batch-913152,Consensus-390218,Sample-916990,2025-02-03 14:08:59.961636,2025-02-03 14:08:59.961637
SequencedSample-317548,live,2024-08-18,RNA,Batch-913152,Consensus-047835,Sample-704697,2025-02-03 14:08:59.961653,2025-02-03 14:08:59.961654
SequencedSample-547183,test,2020-11-30,RNA,Batch-913152,Consensus-561497,Sample-967030,2025-02-03 14:08:59.961674,2025-02-03 14:08:59.961675
SequencedSample-584072,live,2020-11-18,RNA,Batch-913152,Consensus-751889,Sample-697708,2025-02-03 14:08:59.961694,2025-02-03 14:08:59.961695
SequencedSample-538451,hospital_sequencing,2024-02-11,RNA,Batch-913152,Consensus-943635,Sample-142696,2025-02-03 14:08:59.961716,2025-02-03 14:08:59.961716
SequencedSample-092077,project,2023-11-22,RNA,Batch-913152,Consensus-861209,Sample-439151,2025-02-03 14:08:59.961737,2025-02-03 14:08:59.961737
SequencedSample-378460,hospital_sequencing,2023-06-18,RNA,Batch-913152,Consensus-456704,Sample-972086,2025-02-03 14:08:59.961754,2025-02-03 14:08:59.961754
SequencedSample-689800,Hogwarts_sequencing_sent_to_Panem,2022-12-24,RNA,Batch-913152,Consensus-615514,Sample-428239,2025-02-03 14:08:59.961775,2025-02-03 14:08:59.961776
SequencedSample-949878,hostital,2024-03-19,RNA,Batch-913152,Consensus-798630,Sample-961775,2025-02-03 14:08:59.961796,2025-02-03 14:08:59.961797
SequencedSample-544668,hostital,2021-10-06,RNA,Batch-913152,Consensus-358664,Sample-574720,2025-02-03 14:08:59.961813,2025-02-03 14:08:59.961814
SequencedSample-693811,Hogwarts_sequencing_sent_to_Panem,2023-01-25,RNA,Batch-913152,Consensus-188312,Sample-601251,2025-02-03 14:08:59.961834,2025-02-03 14:08:59.961835
SequencedSample-399477,Panem_sequencing,2022-05-01,RNA,Batch-913152,Consensus-186081,Sample-002809,2025-02-03 14:08:59.961851,2025-02-03 14:08:59.961852
SequencedSample-837641,historic,2022-02-28,RNA,Batch-913152,Consensus-373065,Sample-627639,2025-02-03 14:08:59.961872,2025-02-03 14:08:59.961873
SequencedSample-466118,Hogwarts_sequencing_sent_to_Panem,2020-12-18,RNA,Batch-913152,Consensus-236783,Sample-837597,2025-02-03 14:08:59.961894,2025-02-03 14:08:59.961894
SequencedSample-613399,live,2023-10-28,RNA,Batch-913152,Consensus-442624,Sample-628896,2025-02-03 14:08:59.961911,2025-02-03 14:08:59.961912
SequencedSample-301194,Hogwarts_sequencing_sent_to_Panem,2021-10-30,RNA,Batch-913152,Consensus-941573,Sample-487744,2025-02-03 14:08:59.961928,2025-02-03 14:08:59.961928
SequencedSample-639816,hospital_sequencing,2023-08-20,RNA,Batch-913152,Consensus-597979,Sample-259291,2025-02-03 14:08:59.961945,2025-02-03 14:08:59.961946
SequencedSample-606325,historic,2022-10-10,RNA,Batch-913152,Consensus-782974,Sample-916020,2025-02-03 14:08:59.961962,2025-02-03 14:08:59.961963
SequencedSample-914530,hostital,2024-08-01,RNA,Batch-913152,Consensus-488394,Sample-050081,2025-02-03 14:08:59.961979,2025-02-03 14:08:59.961980
SequencedSample-237786,hospital_sequencing,2021-03-05,RNA,Batch-913152,Consensus-221509,Sample-105437,2025-02-03 14:08:59.962001,2025-02-03 14:08:59.962001
SequencedSample-117665,hostital,2021-07-08,RNA,Batch-913152,Consensus-643705,Sample-451517,2025-02-03 14:08:59.962018,2025-02-03 14:08:59.962019
SequencedSample-536807,test,2021-12-20,RNA,Batch-913152,Consensus-366123,Sample-506356,2025-02-03 14:08:59.962040,2025-02-03 14:08:59.962040
SequencedSample-611325,historic,2021-09-09,RNA,Batch-913152,Consensus-009037,Sample-871788,2025-02-03 14:08:59.962056,2025-02-03 14:08:59.962057
SequencedSample-323987,project,2022-01-30,RNA,Batch-913152,Consensus-904677,Sample-448250,2025-02-03 14:08:59.962078,2025-02-03 14:08:59.962078
SequencedSample-545729,project,2024-01-06,RNA,Batch-913152,Consensus-824620,Sample-146368,2025-02-03 14:08:59.962099,2025-02-03 14:08:59.962099
SequencedSample-027612,live,2021-08-12,RNA,Batch-913152,Consensus-624699,Sample-227213,2025-02-03 14:08:59.962116,2025-02-03 14:08:59.962116
SequencedSample-067141,hospital_sequencing,2022-11-19,RNA,Batch-913152,Consensus-426327,Sample-146990,2025-02-03 14:08:59.962136,2025-02-03 14:08:59.962137
SequencedSample-209740,hospital_sequencing,2023-03-25,RNA,Batch-913152,Consensus-021785,Sample-313657,2025-02-03 14:08:59.962157,2025-02-03 14:08:59.962158
SequencedSample-952003,Panem_sequencing,2021-04-21,RNA,Batch-913152,Consensus-470502,Sample-357771,2025-02-03 14:08:59.962174,2025-02-03 14:08:59.962175
SequencedSample-845037,hospital_sequencing,2023-05-02,RNA,Batch-913152,Consensus-597322,Sample-054229,2025-02-03 14:08:59.962191,2025-02-03 14:08:59.962191
SequencedSample-632810,live,2021-02-09,RNA,Batch-913152,Consensus-589156,Sample-904793,2025-02-03 14:08:59.962212,2025-02-03 14:08:59.962212
SequencedSample-059066,Hogwarts_sequencing_sent_to_Panem,2022-04-23,RNA,Batch-913152,Consensus-838584,Sample-040338,2025-02-03 14:08:59.962228,2025-02-03 14:08:59.962229
SequencedSample-374377,hospital_sequencing,2024-05-17,RNA,Batch-913152,Consensus-975816,Sample-256555,2025-02-03 14:08:59.962245,2025-02-03 14:08:59.962246
SequencedSample-171617,Hogwarts_sequencing_sent_to_Panem,2024-01-02,RNA,Batch-913152,Consensus-202359,Sample-265304,2025-02-03 14:08:59.962266,2025-02-03 14:08:59.962267
SequencedSample-099762,project,2024-03-23,RNA,Batch-913152,Consensus-489182,Sample-256979,2025-02-03 14:08:59.962289,2025-02-03 14:08:59.962290
SequencedSample-015653,hospital_sequencing,2022-02-27,RNA,Batch-913152,Consensus-134200,Sample-079898,2025-02-03 14:08:59.962310,2025-02-03 14:08:59.962311
SequencedSample-217254,historic,2021-03-09,RNA,Batch-913152,Consensus-573647,Sample-907752,2025-02-03 14:08:59.962331,2025-02-03 14:08:59.962332
SequencedSample-353628,historic,2024-01-13,RNA,Batch-913152,Consensus-120949,Sample-664714,2025-02-03 14:08:59.962354,2025-02-03 14:08:59.962355
SequencedSample-475037,live,2023-10-09,RNA,Batch-913152,Consensus-395229,Sample-565528,2025-02-03 14:08:59.962374,2025-02-03 14:08:59.962374
SequencedSample-816026,project,2023-08-11,RNA,Batch-913152,Consensus-116719,Sample-156557,2025-02-03 14:08:59.962392,2025-02-03 14:08:59.962392
SequencedSample-187276,hospital_sequencing,2023-08-11,RNA,Batch-913152,Consensus-140107,Sample-337871,2025-02-03 14:08:59.962409,2025-02-03 14:08:59.962409
SequencedSample-884552,historic,2023-04-28,RNA,Batch-913152,Consensus-823277,Sample-101311,2025-02-03 14:08:59.962425,2025-02-03 14:08:59.962426
SequencedSample-872429,historic,2022-02-10,RNA,Batch-913152,Consensus-159137,Sample-558382,2025-02-03 14:08:59.962447,2025-02-03 14:08:59.962448
SequencedSample-694412,live,2022-05-16,RNA,Batch-913152,Consensus-474618,Sample-483650,2025-02-03 14:08:59.962464,2025-02-03 14:08:59.962465
SequencedSample-388598,test,2022-05-19,RNA,Batch-913152,Consensus-010260,Sample-288343,2025-02-03 14:08:59.962482,2025-02-03 14:08:59.962483
SequencedSample-290596,project,2022-11-01,RNA,Batch-913152,Consensus-222877,Sample-678002,2025-02-03 14:08:59.962505,2025-02-03 14:08:59.962506
SequencedSample-533207,Panem_sequencing,2021-11-18,RNA,Batch-913152,Consensus-601241,Sample-384669,2025-02-03 14:08:59.962526,2025-02-03 14:08:59.962527
SequencedSample-866465,test,2021-04-13,RNA,Batch-913152,Consensus-301112,Sample-984714,2025-02-03 14:08:59.962545,2025-02-03 14:08:59.962546
SequencedSample-955082,live,2022-08-17,RNA,Batch-913152,Consensus-863462,Sample-282392,2025-02-03 14:08:59.962565,2025-02-03 14:08:59.962565
SequencedSample-380192,historic,2021-05-30,RNA,Batch-913152,Consensus-714547,Sample-448695,2025-02-03 14:08:59.962582,2025-02-03 14:08:59.962583
SequencedSample-937385,hostital,2023-06-02,RNA,Batch-913152,Consensus-601850,Sample-019863,2025-02-03 14:08:59.962622,2025-02-03 14:08:59.962623
SequencedSample-352807,Panem_sequencing,2023-04-07,RNA,Batch-913152,Consensus-242745,Sample-971099,2025-02-03 14:08:59.962657,2025-02-03 14:08:59.962658
SequencedSample-568019,Hogwarts_sequencing_sent_to_Panem,2023-10-24,RNA,Batch-913152,Consensus-352281,Sample-715790,2025-02-03 14:08:59.962679,2025-02-03 14:08:59.962680
SequencedSample-743168,Panem_sequencing,2022-03-02,RNA,Batch-913152,Consensus-203204,Sample-388312,2025-02-03 14:08:59.962706,2025-02-03 14:08:59.962707
SequencedSample-579762,Panem_sequencing,2022-01-22,RNA,Batch-913152,Consensus-943776,Sample-291123,2025-02-03 14:08:59.962731,2025-02-03 14:08:59.962732
SequencedSample-675729,live,2020-12-06,RNA,Batch-913152,Consensus-889226,Sample-484451,2025-02-03 14:08:59.962757,2025-02-03 14:08:59.962758
SequencedSample-137585,live,2021-10-12,RNA,Batch-913152,Consensus-385131,Sample-711116,2025-02-03 14:08:59.962779,2025-02-03 14:08:59.962780
SequencedSample-571148,project,2022-01-19,RNA,Batch-913152,Consensus-350517,Sample-145585,2025-02-03 14:08:59.962804,2025-02-03 14:08:59.962805
SequencedSample-920572,hostital,2022-06-14,RNA,Batch-913152,Consensus-733556,Sample-393432,2025-02-03 14:08:59.962822,2025-02-03 14:08:59.962822
SequencedSample-174049,project,2023-03-12,RNA,Batch-913152,Consensus-087006,Sample-807153,2025-02-03 14:08:59.962843,2025-02-03 14:08:59.962844
SequencedSample-292405,Hogwarts_sequencing_sent_to_Panem,2020-11-06,RNA,Batch-913152,Consensus-512651,Sample-945339,2025-02-03 14:08:59.962865,2025-02-03 14:08:59.962866
SequencedSample-891337,hospital_sequencing,2022-05-29,RNA,Batch-913152,Consensus-355789,Sample-375090,2025-02-03 14:08:59.962883,2025-02-03 14:08:59.962883
SequencedSample-551816,live,2021-01-21,RNA,Batch-913152,Consensus-305087,Sample-345828,2025-02-03 14:08:59.962904,2025-02-03 14:08:59.962905
SequencedSample-425090,Panem_sequencing,2021-10-17,RNA,Batch-913152,Consensus-034456,Sample-315815,2025-02-03 14:08:59.962922,2025-02-03 14:08:59.962922
SequencedSample-247822,project,2023-09-27,RNA,Batch-913152,Consensus-623509,Sample-258795,2025-02-03 14:08:59.962939,2025-02-03 14:08:59.962940
SequencedSample-875176,test,2022-03-03,RNA,Batch-913152,Consensus-969205,Sample-338545,2025-02-03 14:08:59.962961,2025-02-03 14:08:59.962962
SequencedSample-093197,test,2022-08-31,RNA,Batch-913152,Consensus-513443,Sample-350832,2025-02-03 14:08:59.962978,2025-02-03 14:08:59.962979
SequencedSample-295610,Hogwarts_sequencing_sent_to_Panem,2022-04-28,RNA,Batch-913152,Consensus-210989,Sample-829652,2025-02-03 14:08:59.962995,2025-02-03 14:08:59.962996
SequencedSample-109816,hostital,2022-07-07,RNA,Batch-913152,Consensus-995437,Sample-403790,2025-02-03 14:08:59.963012,2025-02-03 14:08:59.963013
SequencedSample-434279,project,2023-08-05,RNA,Batch-913152,Consensus-721746,Sample-120222,2025-02-03 14:08:59.963030,2025-02-03 14:08:59.963031
SequencedSample-382871,hospital_sequencing,2022-05-07,RNA,Batch-913152,Consensus-776061,Sample-405127,2025-02-03 14:08:59.963047,2025-02-03 14:08:59.963047
SequencedSample-291722,live,2024-09-25,RNA,Batch-913152,Consensus-424983,Sample-495772,2025-02-03 14:08:59.963064,2025-02-03 14:08:59.963065
SequencedSample-416162,hostital,2024-06-22,RNA,Batch-913152,Consensus-497402,Sample-928113,2025-02-03 14:08:59.963081,2025-02-03 14:08:59.963082
SequencedSample-799321,test,2023-04-27,RNA,Batch-913152,Consensus-467530,Sample-843238,2025-02-03 14:08:59.963099,2025-02-03 14:08:59.963099
SequencedSample-699939,live,2023-10-13,RNA,Batch-913152,Consensus-794120,Sample-685024,2025-02-03 14:08:59.963116,2025-02-03 14:08:59.963117
SequencedSample-979075,project,2023-11-03,RNA,Batch-913152,Consensus-653982,Sample-029694,2025-02-03 14:08:59.963138,2025-02-03 14:08:59.963139
SequencedSample-674051,project,2023-09-06,RNA,Batch-913152,Consensus-815658,Sample-088201,2025-02-03 14:08:59.963156,2025-02-03 14:08:59.963156
SequencedSample-321041,Panem_sequencing,2023-05-22,RNA,Batch-913152,Consensus-059265,Sample-595028,2025-02-03 14:08:59.963173,2025-02-03 14:08:59.963174
SequencedSample-740980,Hogwarts_sequencing_sent_to_Panem,2023-03-11,RNA,Batch-913152,Consensus-015727,Sample-634453,2025-02-03 14:08:59.963197,2025-02-03 14:08:59.963198
SequencedSample-182722,Panem_sequencing,2022-01-08,RNA,Batch-913152,Consensus-749595,Sample-398327,2025-02-03 14:08:59.963218,2025-02-03 14:08:59.963219
SequencedSample-888903,Panem_sequencing,2021-02-10,RNA,Batch-913152,Consensus-140414,Sample-290608,2025-02-03 14:08:59.963240,2025-02-03 14:08:59.963241
SequencedSample-684249,Hogwarts_sequencing_sent_to_Panem,2023-05-12,RNA,Batch-913152,Consensus-669844,Sample-165319,2025-02-03 14:08:59.963258,2025-02-03 14:08:59.963259
SequencedSample-639726,hostital,2022-04-16,RNA,Batch-913152,Consensus-917296,Sample-142184,2025-02-03 14:08:59.963275,2025-02-03 14:08:59.963276
SequencedSample-459184,Panem_sequencing,2021-04-05,RNA,Batch-913152,Consensus-190231,Sample-884140,2025-02-03 14:08:59.963293,2025-02-03 14:08:59.963294
SequencedSample-096496,Panem_sequencing,2022-01-06,RNA,Batch-913152,Consensus-201489,Sample-887464,2025-02-03 14:08:59.963315,2025-02-03 14:08:59.963315
SequencedSample-765686,test,2023-03-23,RNA,Batch-913152,Consensus-160393,Sample-834904,2025-02-03 14:08:59.963336,2025-02-03 14:08:59.963337
