ConsensusID,NCount,AmbiguousSites,NwAmb,NCountQC,NumAlignedReads,PctCoveredBases,SeqLength,QcScore,SequenceExclude,ManualExclude,Alpha,Beta,Gamma,Delta,Eta,Omicron,BA.1,BA.2,BG,BA.4,BA.5,BA.2.75,BF.7,WhoVariant,LineagesOfInterest,UnaliasedPango,SequencedSampleID,CurrentNextcladeID,CurrentPangolinID,IsCurrent,TimestampCreated,TimestampUpdated
Consensus-540254,,,,Fail,,28.1,30050,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43.6,SequencedSample-399830,Nextclade-813919,Pangolin-422315,1,2025-01-29 15:10:15.431470,2025-01-29 15:10:15.431471
Consensus-688063,674,0,674,MQ,,93.84,30198,,,Manually_Excluded_Plate,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-581877,Nextclade-653121,Pangolin-371382,1,2025-01-29 15:10:15.431603,2025-01-29 15:10:15.431604
Consensus-210926,191,0,191,MQ,,92.78,30231,,,Manually_Excluded_Sample,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-096374,Nextclade-026986,Pangolin-007105,1,2025-01-29 15:10:15.431733,2025-01-29 15:10:15.431734
Consensus-865270,84,0,84,HQ,,99.98,30022,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-317288,Nextclade-679420,Pangolin-952370,1,2025-01-29 15:10:15.431862,2025-01-29 15:10:15.431863
Consensus-397727,22,0,22,HQ,,99.87,30129,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-408270,Nextclade-295485,Pangolin-167206,1,2025-01-29 15:10:15.432001,2025-01-29 15:10:15.432002
Consensus-578695,55,0,55,HQ,,99.75,29345,,,Manually_Excluded_Sample,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1.15,SequencedSample-213324,Nextclade-449337,Pangolin-550354,1,2025-01-29 15:10:15.432134,2025-01-29 15:10:15.432135
Consensus-171767,170,0,170,MQ,,96.73,29985,,MixedStrain,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2,SequencedSample-130183,Nextclade-599938,Pangolin-588662,1,2025-01-29 15:10:15.432265,2025-01-29 15:10:15.432266
Consensus-831821,171,1,172,MQ,,92.02,30102,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.127,SequencedSample-919699,Nextclade-492940,Pangolin-370283,1,2025-01-29 15:10:15.432401,2025-01-29 15:10:15.432402
Consensus-172680,275,1,276,MQ,,98.79,29569,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177,SequencedSample-235777,Nextclade-947028,Pangolin-500320,1,2025-01-29 15:10:15.432533,2025-01-29 15:10:15.432534
Consensus-362527,93,0,93,HQ,,99.69,30188,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.7.1,SequencedSample-324380,Nextclade-685906,Pangolin-236551,1,2025-01-29 15:10:15.432663,2025-01-29 15:10:15.432664
Consensus-596247,110,1,111,HQ,,99.74,29835,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-522779,Nextclade-100354,Pangolin-909501,1,2025-01-29 15:10:15.432795,2025-01-29 15:10:15.432796
Consensus-352617,89,6,95,HQ,,99.89,29339,,,Manually_Excluded_Sample,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.70,SequencedSample-512530,Nextclade-871660,Pangolin-996158,1,2025-01-29 15:10:15.432926,2025-01-29 15:10:15.432927
Consensus-011831,16,1,17,HQ,,99.73,29405,,,Manually_Excluded_Sample,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-637810,Nextclade-369873,Pangolin-369413,1,2025-01-29 15:10:15.433056,2025-01-29 15:10:15.433057
Consensus-304581,46,3,49,HQ,,99.79,30389,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.126,SequencedSample-351724,Nextclade-381719,Pangolin-774834,1,2025-01-29 15:10:15.433186,2025-01-29 15:10:15.433187
Consensus-059827,40,1,41,HQ,,99.94,29445,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43.6,SequencedSample-759916,Nextclade-235591,Pangolin-861120,1,2025-01-29 15:10:15.433319,2025-01-29 15:10:15.433320
Consensus-261521,116,0,116,HQ,,99.96,30036,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-766382,Nextclade-324146,Pangolin-317874,1,2025-01-29 15:10:15.433449,2025-01-29 15:10:15.433450
Consensus-060572,44,0,44,HQ,,99.97,29750,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-388579,Nextclade-741528,Pangolin-760096,1,2025-01-29 15:10:15.433578,2025-01-29 15:10:15.433579
Consensus-101084,228,1,229,MQ,448258,99.57,29751,Fail: Too many Ns,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-089350,Nextclade-071057,Pangolin-969852,1,2025-01-29 15:10:15.433718,2025-01-29 15:10:15.433719
Consensus-850729,118,0,118,HQ,,99.97,29475,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-001699,Nextclade-601128,Pangolin-964590,1,2025-01-29 15:10:15.433849,2025-01-29 15:10:15.433850
Consensus-914230,984,4,988,MQ,,91.74,29520,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-566403,Nextclade-716934,Pangolin-224429,1,2025-01-29 15:10:15.433982,2025-01-29 15:10:15.433983
Consensus-352865,74,0,74,HQ,,99.76,29931,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-832126,Nextclade-925708,Pangolin-137297,1,2025-01-29 15:10:15.434116,2025-01-29 15:10:15.434117
Consensus-997144,191,0,191,MQ,,96.06,30006,,,Manually_Excluded_Run,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-109776,Nextclade-940278,Pangolin-468052,1,2025-01-29 15:10:15.434251,2025-01-29 15:10:15.434252
Consensus-051389,47,0,47,HQ,,99.64,29442,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-521469,Nextclade-528510,Pangolin-941953,1,2025-01-29 15:10:15.434382,2025-01-29 15:10:15.434383
Consensus-087936,459,1,460,MQ,954935,94.31,29808,Fail: Too many Ns,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.5,SequencedSample-520594,Nextclade-602200,Pangolin-707666,1,2025-01-29 15:10:15.434517,2025-01-29 15:10:15.434518
Consensus-252989,106,0,106,HQ,,99.58,29678,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-359010,Nextclade-984111,Pangolin-877361,1,2025-01-29 15:10:15.434660,2025-01-29 15:10:15.434661
Consensus-341717,1813,0,1813,MQ,,95.61,30128,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.9.2,SequencedSample-695419,Nextclade-089640,Pangolin-766419,1,2025-01-29 15:10:15.434795,2025-01-29 15:10:15.434796
Consensus-485348,162,4,166,MQ,,94.4,29829,,,Manually_Excluded_Plate,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-819618,Nextclade-519455,Pangolin-701221,1,2025-01-29 15:10:15.434932,2025-01-29 15:10:15.434933
Consensus-132618,67,3,70,HQ,,99.9,29565,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.15,SequencedSample-095566,Nextclade-001312,Pangolin-204790,1,2025-01-29 15:10:15.435069,2025-01-29 15:10:15.435070
Consensus-899957,116,1,117,HQ,,99.7,29753,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-356024,Nextclade-912933,Pangolin-949536,1,2025-01-29 15:10:15.435199,2025-01-29 15:10:15.435200
Consensus-938079,28,0,28,HQ,,100.0,30082,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-211835,Nextclade-940230,Pangolin-485267,1,2025-01-29 15:10:15.435333,2025-01-29 15:10:15.435334
Consensus-420755,262,0,262,MQ,,92.75,29300,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-647996,Nextclade-926150,Pangolin-025290,1,2025-01-29 15:10:15.435464,2025-01-29 15:10:15.435465
Consensus-699131,485,0,485,MQ,,92.68,29498,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.33,SequencedSample-397863,Nextclade-585121,Pangolin-849542,1,2025-01-29 15:10:15.435593,2025-01-29 15:10:15.435594
Consensus-409830,162,1,163,MQ,,95.39,30139,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-158296,Nextclade-414309,Pangolin-496449,1,2025-01-29 15:10:15.435722,2025-01-29 15:10:15.435723
Consensus-472354,405,0,405,MQ,,94.77,29842,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-339604,Nextclade-172645,Pangolin-381228,1,2025-01-29 15:10:15.435856,2025-01-29 15:10:15.435857
Consensus-305787,169,0,169,MQ,,95.36,29717,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-836927,Nextclade-622843,Pangolin-823785,1,2025-01-29 15:10:15.435986,2025-01-29 15:10:15.435987
Consensus-136975,31,0,31,HQ,,99.78,29345,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-258827,Nextclade-901670,Pangolin-348052,1,2025-01-29 15:10:15.436115,2025-01-29 15:10:15.436116
Consensus-448975,112,0,112,HQ,,99.89,30106,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-081267,Nextclade-078322,Pangolin-704985,1,2025-01-29 15:10:15.436250,2025-01-29 15:10:15.436250
Consensus-815439,255,2,257,MQ,,94.68,29872,,,Manually_Excluded_Sample,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-035489,Nextclade-380179,Pangolin-049658,1,2025-01-29 15:10:15.436379,2025-01-29 15:10:15.436380
Consensus-868671,122,0,122,HQ,,99.74,30061,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-374589,Nextclade-255605,Pangolin-843788,1,2025-01-29 15:10:15.436508,2025-01-29 15:10:15.436509
Consensus-846287,48,0,48,HQ,,99.76,30385,,NegContamination;ManuallyExcluded,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-559507,Nextclade-176645,Pangolin-868683,1,2025-01-29 15:10:15.436635,2025-01-29 15:10:15.436636
Consensus-275424,310,0,310,MQ,,92.64,29894,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-092386,Nextclade-903757,Pangolin-919973,1,2025-01-29 15:10:15.436769,2025-01-29 15:10:15.436770
Consensus-304851,184,0,184,MQ,,98.31,29747,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-147916,Nextclade-466233,Pangolin-666480,1,2025-01-29 15:10:15.436900,2025-01-29 15:10:15.436901
Consensus-239711,226,1,227,MQ,,92.26,29752,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2,SequencedSample-179054,Nextclade-868435,Pangolin-655882,1,2025-01-29 15:10:15.437027,2025-01-29 15:10:15.437028
Consensus-489178,49,2,51,HQ,,99.61,30213,,,Manually_Excluded_Sample,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-246105,Nextclade-933685,Pangolin-401248,1,2025-01-29 15:10:15.437155,2025-01-29 15:10:15.437156
Consensus-007475,52,4,56,HQ,530763,99.92,30186,Fail: Neg. Contamination,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-540293,Nextclade-631679,Pangolin-282961,1,2025-01-29 15:10:15.437292,2025-01-29 15:10:15.437293
Consensus-474907,22,2,24,HQ,,99.56,29568,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-196322,Nextclade-903633,Pangolin-981117,1,2025-01-29 15:10:15.437422,2025-01-29 15:10:15.437423
Consensus-879059,345,0,345,MQ,,90.38,29941,,,Manually_Excluded_Sample,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-643557,Nextclade-687883,Pangolin-307965,1,2025-01-29 15:10:15.437549,2025-01-29 15:10:15.437550
Consensus-331529,337,1,338,MQ,,97.38,29720,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.6,SequencedSample-521725,Nextclade-012065,Pangolin-242672,1,2025-01-29 15:10:15.437678,2025-01-29 15:10:15.437679
Consensus-575787,315,3,318,MQ,,96.96,29301,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-532816,Nextclade-991427,Pangolin-787167,1,2025-01-29 15:10:15.437812,2025-01-29 15:10:15.437814
Consensus-662763,11,0,11,HQ,,99.9,29760,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.60,SequencedSample-477502,Nextclade-263586,Pangolin-945035,1,2025-01-29 15:10:15.437942,2025-01-29 15:10:15.437943
Consensus-497813,241,0,241,MQ,,91.94,29829,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-267855,Nextclade-585246,Pangolin-397474,1,2025-01-29 15:10:15.438076,2025-01-29 15:10:15.438077
Consensus-717045,155,1,156,MQ,,93.0,29715,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.2,SequencedSample-345368,Nextclade-871092,Pangolin-586625,1,2025-01-29 15:10:15.438205,2025-01-29 15:10:15.438206
Consensus-087960,169,0,169,MQ,,89.91,29492,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-172874,Nextclade-751755,Pangolin-404692,1,2025-01-29 15:10:15.438338,2025-01-29 15:10:15.438339
Consensus-795541,227,0,227,MQ,,98.27,30043,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2,SequencedSample-050346,Nextclade-522822,Pangolin-954838,1,2025-01-29 15:10:15.438468,2025-01-29 15:10:15.438469
Consensus-046503,88,0,88,HQ,789086,99.57,29803,Fail: Mixed strain,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-053815,Nextclade-080336,Pangolin-574898,1,2025-01-29 15:10:15.438615,2025-01-29 15:10:15.438616
Consensus-809551,50,2,52,HQ,,99.71,29558,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-205532,Nextclade-214627,Pangolin-150607,1,2025-01-29 15:10:15.438744,2025-01-29 15:10:15.438745
Consensus-148962,484,1,485,MQ,,98.67,29504,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-059452,Nextclade-580418,Pangolin-626357,1,2025-01-29 15:10:15.438877,2025-01-29 15:10:15.438878
Consensus-870075,59,0,59,HQ,,99.58,29645,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-050993,Nextclade-984513,Pangolin-375758,1,2025-01-29 15:10:15.439021,2025-01-29 15:10:15.439022
Consensus-416031,260,0,260,MQ,2674402,92.28,29599,Fail: Mixed strain,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1.17.2,SequencedSample-366537,Nextclade-593924,Pangolin-587684,1,2025-01-29 15:10:15.439169,2025-01-29 15:10:15.439170
Consensus-610699,52,0,52,HQ,,99.76,30158,,,Manually_Excluded_Plate,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-584454,Nextclade-045405,Pangolin-641164,1,2025-01-29 15:10:15.439299,2025-01-29 15:10:15.439299
Consensus-490922,33,0,33,HQ,,99.61,30349,,,Manually_Excluded_Sample,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.160,SequencedSample-692586,Nextclade-471594,Pangolin-282359,1,2025-01-29 15:10:15.439429,2025-01-29 15:10:15.439430
Consensus-163235,73,0,73,HQ,,99.57,29481,,,Manually_Excluded_Plate,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-259398,Nextclade-756430,Pangolin-555434,1,2025-01-29 15:10:15.439564,2025-01-29 15:10:15.439564
Consensus-637024,307,0,307,MQ,,95.06,30316,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-142412,Nextclade-073507,Pangolin-600387,1,2025-01-29 15:10:15.439694,2025-01-29 15:10:15.439695
Consensus-190139,296,0,296,MQ,,96.89,30069,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-634572,Nextclade-588700,Pangolin-290994,1,2025-01-29 15:10:15.439831,2025-01-29 15:10:15.439832
Consensus-501297,243,1,244,MQ,,92.11,30070,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-367355,Nextclade-271498,Pangolin-595073,1,2025-01-29 15:10:15.439965,2025-01-29 15:10:15.439966
Consensus-030428,65,0,65,HQ,2777520,99.92,29642,Fail: Too many Ns,,Manually_Excluded_Sample,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-200702,Nextclade-603417,Pangolin-758943,1,2025-01-29 15:10:15.440096,2025-01-29 15:10:15.440097
Consensus-773045,180,0,180,MQ,,98.45,29556,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-039246,Nextclade-501227,Pangolin-918387,1,2025-01-29 15:10:15.440224,2025-01-29 15:10:15.440225
Consensus-541956,459,0,459,MQ,,95.69,29735,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.60,SequencedSample-332016,Nextclade-180591,Pangolin-883447,1,2025-01-29 15:10:15.440357,2025-01-29 15:10:15.440358
Consensus-279954,962,0,962,MQ,,99.2,29512,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-541886,Nextclade-377161,Pangolin-976648,1,2025-01-29 15:10:15.440490,2025-01-29 15:10:15.440491
Consensus-733837,189,4,193,MQ,,98.46,29410,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-285731,Nextclade-235682,Pangolin-777242,1,2025-01-29 15:10:15.440620,2025-01-29 15:10:15.440621
Consensus-886893,134,1,135,MQ,,93.27,29916,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.36,SequencedSample-825985,Nextclade-362162,Pangolin-460599,1,2025-01-29 15:10:15.440753,2025-01-29 15:10:15.440754
Consensus-743685,466,0,466,MQ,,93.16,30272,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-248835,Nextclade-928433,Pangolin-292894,1,2025-01-29 15:10:15.440882,2025-01-29 15:10:15.440883
Consensus-749892,93,0,93,HQ,,99.82,30393,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.9.2,SequencedSample-500098,Nextclade-237650,Pangolin-445534,1,2025-01-29 15:10:15.441011,2025-01-29 15:10:15.441012
Consensus-440933,316,0,316,MQ,,97.69,30306,,,Manually_Excluded_Sample,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-095440,Nextclade-335748,Pangolin-442003,1,2025-01-29 15:10:15.441143,2025-01-29 15:10:15.441145
Consensus-888452,1354,4,1358,MQ,,91.17,29995,,,Manually_Excluded_Sample,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177,SequencedSample-372558,Nextclade-492830,Pangolin-690948,1,2025-01-29 15:10:15.441274,2025-01-29 15:10:15.441275
Consensus-573500,1105,0,1105,MQ,,91.24,29350,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-901862,Nextclade-971107,Pangolin-844029,1,2025-01-29 15:10:15.441404,2025-01-29 15:10:15.441405
Consensus-763873,25,0,25,HQ,,99.99,29756,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-302556,Nextclade-549247,Pangolin-344122,1,2025-01-29 15:10:15.441533,2025-01-29 15:10:15.441534
Consensus-947070,9,1,10,HQ,,99.62,29509,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-777698,Nextclade-871800,Pangolin-396906,1,2025-01-29 15:10:15.441661,2025-01-29 15:10:15.441662
Consensus-728218,84,1,85,HQ,,99.9,29735,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-985709,Nextclade-542552,Pangolin-611836,1,2025-01-29 15:10:15.441794,2025-01-29 15:10:15.441795
Consensus-284619,201,0,201,MQ,,90.18,29727,,,Manually_Excluded_Plate,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-156743,Nextclade-507960,Pangolin-006589,1,2025-01-29 15:10:15.441923,2025-01-29 15:10:15.441924
Consensus-769226,179,2,181,MQ,671999,95.79,30096,Fail: Mixed strain,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.1.298,SequencedSample-222138,Nextclade-341493,Pangolin-297697,1,2025-01-29 15:10:15.442054,2025-01-29 15:10:15.442055
Consensus-574988,25,0,25,HQ,499525,99.59,29739,Fail: Neg. Contamination,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-188915,Nextclade-643784,Pangolin-792891,1,2025-01-29 15:10:15.442190,2025-01-29 15:10:15.442191
Consensus-436234,196,0,196,MQ,,94.04,29744,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2,SequencedSample-792955,Nextclade-515519,Pangolin-699198,1,2025-01-29 15:10:15.442320,2025-01-29 15:10:15.442321
Consensus-830225,122,0,122,HQ,,99.77,29771,,,Manually_Excluded_Plate,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-184408,Nextclade-053774,Pangolin-394882,1,2025-01-29 15:10:15.442447,2025-01-29 15:10:15.442448
Consensus-605244,58,0,58,HQ,143041,99.66,30244,Fail: Mixed strain,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.46,SequencedSample-514125,Nextclade-179088,Pangolin-805064,1,2025-01-29 15:10:15.442584,2025-01-29 15:10:15.442585
Consensus-133376,147,0,147,MQ,,99.07,29969,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.10,SequencedSample-847313,Nextclade-880552,Pangolin-601322,1,2025-01-29 15:10:15.442712,2025-01-29 15:10:15.442712
Consensus-687583,103,6,109,HQ,,99.89,29598,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.1.1.35,SequencedSample-546928,Nextclade-957450,Pangolin-629475,1,2025-01-29 15:10:15.442840,2025-01-29 15:10:15.442841
Consensus-396256,45,0,45,HQ,,99.56,30304,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-094276,Nextclade-722022,Pangolin-700200,1,2025-01-29 15:10:15.442973,2025-01-29 15:10:15.442973
Consensus-877083,222,0,222,MQ,,90.07,30388,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-340148,Nextclade-224125,Pangolin-971869,1,2025-01-29 15:10:15.443101,2025-01-29 15:10:15.443102
Consensus-479601,416,0,416,MQ,,96.51,29621,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-651831,Nextclade-956789,Pangolin-849112,1,2025-01-29 15:10:15.443228,2025-01-29 15:10:15.443229
Consensus-118900,134,0,134,MQ,,94.42,29567,,MixedStrain;ManuallyExcluded,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-662768,Nextclade-684754,Pangolin-517813,1,2025-01-29 15:10:15.443360,2025-01-29 15:10:15.443361
Consensus-803194,654,1,655,MQ,,91.25,29763,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.122,SequencedSample-416373,Nextclade-406260,Pangolin-380111,1,2025-01-29 15:10:15.443500,2025-01-29 15:10:15.443501
Consensus-511859,1119,0,1119,MQ,,89.87,29798,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-349846,Nextclade-305939,Pangolin-979308,1,2025-01-29 15:10:15.443627,2025-01-29 15:10:15.443628
Consensus-873354,19,0,19,HQ,,99.6,29496,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-698679,Nextclade-232509,Pangolin-705136,1,2025-01-29 15:10:15.443756,2025-01-29 15:10:15.443757
Consensus-492688,40,0,40,HQ,,99.71,30063,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-274743,Nextclade-563409,Pangolin-674590,1,2025-01-29 15:10:15.443890,2025-01-29 15:10:15.443892
Consensus-937054,43,1,44,HQ,,99.95,29800,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-348119,Nextclade-090758,Pangolin-932876,1,2025-01-29 15:10:15.444020,2025-01-29 15:10:15.444021
Consensus-441545,671,17,688,MQ,,99.34,29476,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43.6,SequencedSample-252487,Nextclade-273820,Pangolin-395045,1,2025-01-29 15:10:15.444147,2025-01-29 15:10:15.444148
Consensus-779350,123,0,123,HQ,,99.84,29926,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-512524,Nextclade-495562,Pangolin-724468,1,2025-01-29 15:10:15.444279,2025-01-29 15:10:15.444280
